Customer_ID,CRM_Channel,DT_TO_EKYC,DT_TO_CREATE_ACC,DT_TO_FT,TRANS_CNT,First_Transaction_Range,Nationality,AGE_GROUP_range,SCORE_Liveness,SCORE_Matching,SCORE_Sanity,SCORE_Tampering,LABEL
294584,Ecosystem,65,2,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.97,0.95,0.92,0.9,NORMAL
155679,RB,112,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.86,0.89,0.92,0.95,NORMAL
778084,Telesale,9,7,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.96,1,0.91,0.93,NORMAL
419912,Digital Direct Sale,21,28,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.97,0.9,0.89,0.92,NORMAL
382025,RB,77,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.89,0.89,0.92,0.95,NORMAL
887260,Ecosystem,215,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.97,1,0.9,0.98,NORMAL
889157,Digital Direct Sale,35,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.96,0.88,0.88,0.87,NORMAL
660312,Telesale,23,13,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.88,0.89,0.99,0.86,NORMAL
340409,RB,29,1,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.95,0.97,1,0.99,NORMAL
627847,Digital Direct Sale,1,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.99,0.88,0.89,0.96,NORMAL
837789,RB,89,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.65,0.68,0.12,0,NORMAL
853800,Ecosystem,8,7,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.9,0.89,0.92,0.91,NORMAL
871330,Partnership,22,5,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.94,0.88,0.96,0.92,NORMAL
833605,Partnership,61,55,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.86,0.9,0.99,0.97,FRAUD
904424,RB,16,15,1000,0,0 - NO TRANS,VIETNAMESE,22-25,1,0.92,0.9,0.95,NORMAL
454216,Ecosystem,24,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.99,0.92,0.93,0.97,NORMAL
948278,Partnership,128,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.99,0.93,0.93,0.88,NORMAL
842417,RB,8,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.89,0.92,0.93,0.87,NORMAL
993362,Partnership,1,5,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.91,0.92,0.9,0.92,NORMAL
447173,Telesale,108,48,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.95,0.96,0.88,0.86,NORMAL
935053,RB,28,23,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.89,0.85,0.94,0.95,NORMAL
332580,RB,1,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.93,0.93,0.93,0.88,NORMAL
913905,RB,35,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.97,0.93,0.87,1,NORMAL
267927,Digital Direct Sale,1,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.99,0.89,0.89,0.99,NORMAL
184022,Partnership,6,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.88,0.93,0.92,0.89,NORMAL
525505,Partnership,11,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.99,0.98,0.91,0.87,NORMAL
802573,Digital Direct Sale,15,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.94,0.87,0.98,0.97,NORMAL
224536,Ecosystem,15,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.87,0.88,0.96,1,NORMAL
715883,Digital Direct Sale,2,0,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.87,1,0.94,0.91,NORMAL
895932,Digital Direct Sale,65,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.88,0.99,0.93,0.99,NORMAL
227660,RB,38,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.96,0.88,0.94,0.9,NORMAL
332510,Digital Direct Sale,2,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.99,0.97,0.9,0.89,NORMAL
214398,Digital Direct Sale,2,24,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.9,0.93,0.99,0.93,NORMAL
187997,Ecosystem,15,1,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.88,0.95,0.95,0.9,FRAUD
397190,RB,29,54,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.93,0.95,0.9,0.95,NORMAL
131152,Telesale,13,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.97,0.99,0.93,0.86,NORMAL
711643,Ecosystem,74,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.85,0.85,0.96,0.89,NORMAL
275209,Telesale,42,6,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.99,0.85,0.96,0.96,NORMAL
827040,Partnership,0,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.87,0.93,0.9,0.96,NORMAL
406213,RB,4,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.94,0.89,0.99,0.98,NORMAL
530400,Ecosystem,5,0,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.95,0.99,0.93,0.88,NORMAL
479786,RB,37,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.93,0.96,0.87,0.86,NORMAL
241557,Telesale,24,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.99,0.89,0.99,0.96,NORMAL
831274,Partnership,6,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.88,0.89,0.86,0.99,NORMAL
561605,Telesale,32,47,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.98,0.9,0.96,0.99,NORMAL
903884,Partnership,12,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.98,0.98,0.88,0.92,NORMAL
896136,Partnership,14,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.88,0.92,0.99,0.94,NORMAL
622791,Telesale,8,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.99,0.94,0.88,0.94,NORMAL
259911,Ecosystem,22,92,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.92,0.92,0.85,0.96,NORMAL
788000,Ecosystem,49,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.87,0.87,0.92,0.89,NORMAL
416198,RB,11,3,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.89,0.98,0.96,0.93,NORMAL
782081,Digital Direct Sale,0,0,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.86,0.89,0.97,0.89,FRAUD
421299,RB,5,27,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.87,0.98,0.87,0.96,FRAUD
344369,Digital Direct Sale,12,1000,1000,0,0 - NO TRANS,FOREIGNER,-21,0.92,0.89,0.87,0.97,NORMAL
885302,Telesale,10,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.9,0.89,0.86,0.96,NORMAL
282633,Digital Direct Sale,42,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.87,0.89,0.91,0.91,NORMAL
575875,Ecosystem,6,11,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.89,0.92,0.89,0.94,FRAUD
607355,Telesale,36,1,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.95,0.92,0.86,0.92,NORMAL
266808,Ecosystem,9,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,1,0.97,0.86,0.86,NORMAL
677003,Digital Direct Sale,21,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.97,0.92,0.99,0.98,NORMAL
262352,Telesale,27,19,1000,0,0 - NO TRANS,VIETNAMESE,34+,0.98,0.99,0.88,0.93,NORMAL
534197,Ecosystem,2,4,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.9,0.92,0.93,0.97,NORMAL
896042,Ecosystem,109,37,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.99,0.95,0.91,0.92,NORMAL
766877,RB,53,0,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.8,0.2,0.14,0.58,NORMAL
754317,Telesale,171,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,1,0.87,0.85,0.9,NORMAL
297997,Telesale,18,27,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.95,0.16,0.38,0.6,FRAUD
375247,Digital Direct Sale,3,6,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.99,0.99,0.96,0.92,NORMAL
244456,RB,1,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.92,0.88,0.87,0.91,NORMAL
748791,Digital Direct Sale,14,13,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.89,0.88,0.91,0.92,FRAUD
513631,Partnership,13,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.88,0.87,0.87,0.95,NORMAL
489692,Telesale,96,34,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.94,0.85,0.99,0.97,NORMAL
743059,Telesale,18,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.94,0.91,1,0.97,NORMAL
871545,Telesale,61,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.96,0.88,0.95,0.95,NORMAL
297042,Telesale,11,3,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.98,0.88,0.85,0.93,NORMAL
668940,Digital Direct Sale,5,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.97,0.92,0.92,0.89,NORMAL
340736,Partnership,80,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.93,0.96,0.9,0.9,NORMAL
855254,Partnership,105,28,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.95,0.94,0.97,0.93,NORMAL
791680,Telesale,8,0,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.97,0.86,0.95,0.86,NORMAL
596990,Partnership,2,3,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.9,0.95,0.97,0.89,NORMAL
419476,RB,148,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.98,0.89,0.93,1,NORMAL
579492,Telesale,33,2,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.92,0.95,0.87,0.96,NORMAL
780611,Telesale,103,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,1,0.97,0.87,0.94,NORMAL
399934,RB,56,58,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.99,0.94,0.95,0.95,NORMAL
792514,RB,95,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.86,0.87,0.87,0.9,NORMAL
253591,Telesale,1,1,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.88,0.9,0.95,0.94,NORMAL
414518,Telesale,170,5,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.91,0.92,0.94,0.85,NORMAL
246667,RB,33,1,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.94,0.94,0.88,0.94,NORMAL
818049,Telesale,63,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.98,0.93,0.87,0.94,NORMAL
818247,Telesale,29,4,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.91,0.95,0.99,0.97,FRAUD
713015,Partnership,19,8,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.99,0.94,0.87,0.98,NORMAL
816572,Telesale,9,0,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.87,0.85,0.89,0.95,NORMAL
319367,Digital Direct Sale,25,3,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.91,0.85,0.91,0.86,NORMAL
139643,RB,29,21,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.91,0.98,0.88,0.97,NORMAL
484321,Ecosystem,30,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,1,0.92,0.99,0.97,NORMAL
670291,Partnership,86,35,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.88,0.96,0.99,0.94,NORMAL
250173,Partnership,39,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.88,0.98,0.96,0.92,NORMAL
574220,Partnership,54,9,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.87,0.93,0.92,0.96,NORMAL
117663,RB,0,0,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.86,0.94,0.87,0.88,NORMAL
503473,RB,8,5,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.85,0.95,0.99,0.92,NORMAL
104706,Digital Direct Sale,2,2,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.89,0.97,0.94,0.95,FRAUD
939030,Digital Direct Sale,72,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.89,0.94,0.86,0.89,NORMAL
240799,Digital Direct Sale,20,1,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.86,0.91,0.93,0.87,NORMAL
570325,Partnership,27,8,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.95,0.99,1,0.85,NORMAL
680059,Ecosystem,23,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.95,0.93,0.92,0.97,NORMAL
156456,RB,52,1000,1000,0,0 - NO TRANS,VIETNAMESE,34+,0.98,0.85,0.9,1,NORMAL
283709,Digital Direct Sale,16,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.88,0.95,0.86,0.98,NORMAL
740175,RB,8,9,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.85,0.94,0.99,0.86,NORMAL
596572,Telesale,14,0,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.89,0.91,0.93,0.94,NORMAL
567464,Ecosystem,7,7,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.98,0.97,0.97,0.86,NORMAL
270343,Telesale,0,0,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.96,0.92,0.88,0.86,NORMAL
470206,Ecosystem,16,8,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.94,0.96,0.99,0.95,NORMAL
248720,Digital Direct Sale,41,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.92,0.93,1,0.94,NORMAL
705658,Digital Direct Sale,27,3,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.87,0.87,0.9,0.86,NORMAL
608170,Telesale,48,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.85,0.94,0.96,0.85,NORMAL
104776,Telesale,5,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.88,0.87,0.89,0.88,NORMAL
745378,Digital Direct Sale,2,10,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.98,0.94,0.86,0.89,NORMAL
159963,RB,45,1,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.87,0.96,0.95,0.86,NORMAL
970552,Digital Direct Sale,3,1,1000,0,0 - NO TRANS,VIETNAMESE,22-25,1,0.94,0.86,0.87,NORMAL
393903,Telesale,209,4,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.9,0.99,0.96,0.97,FRAUD
649414,Partnership,4,31,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.95,0.89,0.88,0.93,NORMAL
196726,Partnership,27,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.94,1,0.98,0.91,NORMAL
584837,RB,30,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.97,0.96,0.95,0.96,NORMAL
619809,RB,47,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.89,0.9,0.96,0.9,NORMAL
120618,Partnership,0,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.85,0.88,0.98,0.86,NORMAL
976647,RB,18,1,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.89,0.96,0.93,0.96,FRAUD
270253,RB,0,0,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.93,0.9,0.94,0.85,NORMAL
264724,Digital Direct Sale,0,0,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.98,0.98,0.88,0.93,FRAUD
843175,RB,7,4,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.93,0.95,0.96,0.87,NORMAL
200566,RB,220,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.93,0.91,0.99,0.94,NORMAL
878617,Telesale,5,3,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.87,0.96,0.86,0.97,NORMAL
277563,RB,6,28,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.93,0.99,0.88,0.93,NORMAL
893917,Partnership,26,25,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.9,0.87,0.91,0.86,NORMAL
854828,Telesale,19,39,1000,0,0 - NO TRANS,VIETNAMESE,34+,0.94,0.85,0.89,0.85,NORMAL
981855,Partnership,50,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.88,0.85,0.91,0.89,NORMAL
791847,Partnership,102,9,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.95,0.86,0.93,0.85,NORMAL
692948,Digital Direct Sale,0,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.85,1,0.88,0.87,NORMAL
707035,RB,2,31,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.92,0.86,0.86,0.97,NORMAL
543440,Telesale,1,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.99,0.95,0.94,0.91,NORMAL
478525,Partnership,0,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.99,0.93,0.94,0.95,NORMAL
517157,Ecosystem,5,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.85,1,0.88,0.87,NORMAL
636751,Ecosystem,44,9,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.92,0.91,0.88,0.95,FRAUD
666515,Ecosystem,14,4,1000,0,0 - NO TRANS,VIETNAMESE,34+,0.96,0.86,0.85,0.97,NORMAL
379345,Partnership,8,10,1000,0,0 - NO TRANS,VIETNAMESE,34+,0.91,0.9,0.99,0.9,NORMAL
652577,RB,43,24,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.86,0.95,0.92,0.93,NORMAL
951863,RB,7,1000,1000,0,0 - NO TRANS,VIETNAMESE,34+,0.93,0.97,0.9,0.97,NORMAL
418014,Ecosystem,71,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,1,0.94,0.87,0.97,NORMAL
353013,Partnership,88,66,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.93,0.98,0.96,0.99,NORMAL
411374,Digital Direct Sale,46,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.94,0.92,0.96,0.88,NORMAL
787926,Ecosystem,102,75,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.9,0.91,0.96,0.97,NORMAL
711505,Telesale,19,38,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.96,0.96,0.93,0.9,NORMAL
910895,RB,31,1000,1000,0,0 - NO TRANS,VIETNAMESE,34+,0.91,0.99,0.98,0.95,NORMAL
928283,Digital Direct Sale,9,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.86,0.95,0.98,0.89,NORMAL
936223,Ecosystem,1,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.96,0.88,0.96,0.91,NORMAL
205765,Ecosystem,22,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.87,0.96,0.94,0.95,NORMAL
394848,Ecosystem,52,6,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.96,0.94,0.95,0.96,NORMAL
105337,Telesale,2,30,1000,0,0 - NO TRANS,VIETNAMESE,-21,1,0.95,0.97,0.86,NORMAL
357901,Ecosystem,7,45,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.98,0.96,0.98,1,NORMAL
285422,RB,18,0,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.86,0.93,1,0.89,NORMAL
841514,Digital Direct Sale,37,63,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.89,1,0.98,0.92,NORMAL
444941,Partnership,9,4,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.98,0.86,0.9,0.95,NORMAL
902334,RB,143,29,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.96,0.95,0.89,0.88,NORMAL
707477,Telesale,15,2,1000,0,0 - NO TRANS,VIETNAMESE,34+,0.96,0.87,0.87,0.94,NORMAL
805094,RB,103,61,1000,0,0 - NO TRANS,VIETNAMESE,34+,0.93,0.25,0.53,0.49,NORMAL
261952,RB,15,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.95,0.91,0.89,0.94,NORMAL
795671,RB,9,56,1000,0,0 - NO TRANS,FOREIGNER,22-25,0.87,0.93,0.91,0.9,NORMAL
950061,RB,6,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.85,0.87,0.98,0.97,NORMAL
642621,Telesale,31,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.9,0.98,0.85,1,NORMAL
479938,Telesale,32,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.86,0.89,0.85,0.86,NORMAL
772252,Partnership,13,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.98,0.98,0.96,0.93,NORMAL
941016,Digital Direct Sale,71,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.96,0.92,0.96,0.96,NORMAL
693391,Digital Direct Sale,3,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.88,0.93,0.89,0.96,NORMAL
465926,Partnership,88,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.97,0.99,0.99,0.9,NORMAL
539810,Telesale,167,29,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.9,0.89,0.98,0.98,NORMAL
394644,Partnership,99,12,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.86,0.87,0.95,0.86,NORMAL
473084,Telesale,94,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.92,0.89,0.88,0.96,NORMAL
733273,Partnership,20,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.99,0.9,0.94,0.93,NORMAL
689518,Partnership,11,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,1,0.97,0.9,0.91,NORMAL
799924,Telesale,61,0,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.95,0.95,0.93,0.87,NORMAL
974579,RB,4,0,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.9,0.94,0.97,0.97,NORMAL
824761,Digital Direct Sale,99,5,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.85,0.88,0.95,1,NORMAL
552451,Digital Direct Sale,33,5,1000,0,0 - NO TRANS,VIETNAMESE,-21,1,0.9,0.87,0.88,NORMAL
603757,Telesale,29,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,1,0.98,0.96,0.91,NORMAL
346054,RB,103,6,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.74,0.16,0.69,0.76,NORMAL
896369,Partnership,177,24,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.89,0.89,0.89,0.86,NORMAL
614799,Digital Direct Sale,193,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.98,0.87,0.96,0.98,NORMAL
878383,Ecosystem,4,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.88,0.92,0.97,0.88,NORMAL
719310,Partnership,12,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.9,0.96,0.92,0.91,NORMAL
906911,RB,11,6,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.91,0.93,1,0.88,NORMAL
406268,Digital Direct Sale,5,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.87,0.96,0.92,1,NORMAL
618364,Partnership,2,49,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.67,0.25,1,0.97,NORMAL
814434,Digital Direct Sale,1,9,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.97,1,0.86,0.95,NORMAL
712840,Digital Direct Sale,0,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.89,0.94,0.91,0.85,NORMAL
793577,Digital Direct Sale,64,2,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.94,0.98,0.89,0.93,NORMAL
142145,Telesale,1,0,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.85,0.9,0.87,0.89,NORMAL
810321,Partnership,9,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.91,1,0.96,0.89,NORMAL
991002,Telesale,36,0,1000,0,0 - NO TRANS,VIETNAMESE,26-29,1,0.89,0.85,0.87,FRAUD
297533,RB,2,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.86,0.96,0.97,0.93,NORMAL
527094,Digital Direct Sale,113,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.99,0.98,0.99,0.88,NORMAL
970694,RB,0,0,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.91,0.92,0.96,0.99,NORMAL
177358,Partnership,51,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.98,0.87,0.92,0.91,NORMAL
871967,Ecosystem,199,11,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.97,0.97,0.93,0.94,NORMAL
658104,RB,149,18,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.85,0.94,1,1,NORMAL
673843,Ecosystem,1,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.92,0.92,0.98,0.93,NORMAL
535836,Ecosystem,18,25,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.98,0.99,0.96,0.86,NORMAL
384127,Ecosystem,18,12,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.86,0.89,0.87,0.89,NORMAL
113726,Partnership,245,19,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.98,0.87,0.89,0.96,FRAUD
145438,Digital Direct Sale,2,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.86,1,1,0.93,NORMAL
128761,RB,3,1,1000,0,0 - NO TRANS,VIETNAMESE,22-25,1,0.9,0.94,0.92,NORMAL
138412,Telesale,311,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.91,0.98,0.9,0.97,NORMAL
408240,Ecosystem,1,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.95,0.93,0.94,0.98,NORMAL
235257,Partnership,3,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.88,0.87,0.87,0.97,NORMAL
720484,Telesale,0,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,1,0.93,0.98,0.9,NORMAL
299571,Digital Direct Sale,5,72,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.9,0.9,0.93,0.99,FRAUD
177644,Telesale,5,5,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.97,0.93,0.97,1,NORMAL
534103,RB,42,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.86,0.98,0.94,0.92,NORMAL
158057,Telesale,39,23,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.88,0.96,0.86,0.97,NORMAL
276351,Telesale,3,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.98,0.94,0.86,0.98,NORMAL
314437,Partnership,1,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.9,0.89,0.89,0.92,NORMAL
221429,RB,15,0,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.96,0.91,0.99,0.93,NORMAL
307048,Digital Direct Sale,11,10,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.95,0.86,0.89,0.88,NORMAL
670985,Digital Direct Sale,27,1,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.95,0.99,0.91,0.87,NORMAL
