Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"51857","2019-05-12 23:17:00","1","82","<machine-learning><deep-learning><classification><keras><lstm>","1",""
"51860","2019-05-13 02:44:35","9","965","<keras><cnn><lstm><image-classification><transfer-learning>","1",""
"51861","2019-05-13 02:50:37","1","833","<apache-spark>","0",""
"51865","2019-05-13 03:52:14","2","158","<machine-learning><classification><data-mining><recommender-system><ranking>","2",""
"51873","2019-05-13 09:14:17","2","716","<machine-learning><preprocessing><normalization><feature-scaling>","1",""
"51882","2019-05-13 12:20:16","0","1006","<neural-network><classification><accuracy>","0",""
"51887","2019-05-13 13:27:13","0","85","<feature-selection><feature-reduction>","2",""
"51889","2019-05-13 13:29:03","1","260","<deep-learning><regression><statistics>","2",""
"51890","2019-05-13 14:01:52","15","47835","<python><scikit-learn><pandas><missing-data>","4",""
"51893","2019-05-13 14:19:18","3","202","<deep-learning><optimization><pytorch><gan>","1",""
"51897","2019-05-13 15:45:44","0","191","<machine-learning><classification><logistic-regression><convergence>","1",""
"51904","2019-05-13 18:47:37","1","22","<machine-learning><neural-network><deep-learning><dataset><lstm>","0",""
"51908","2019-05-13 20:53:58","1","1854","<scikit-learn><dataframe><pipelines>","2",""
"51911","2019-05-14 02:07:52","1","20","<image-recognition>","0",""
"51916","2019-05-14 03:26:53","1","22","<python><mathematics><linear-algebra>","0",""
"51917","2019-05-14 03:29:11","1","297","<machine-learning><machine-learning-model><databases><data-product>","2",""
"51919","2019-05-14 05:09:00","1","22","<neural-network>","0",""
"51925","2019-05-14 05:49:35","3","302","<classification><perceptron>","2",""
"51926","2019-05-14 06:03:19","1","77","<naive-bayes-classifier><homework>","1",""
"51928","2019-05-14 07:29:24","1","41","<data-analysis>","1",""
"51929","2019-05-14 08:02:28","1","139","<python><keras><tensorflow>","0",""
"51934","2019-05-14 09:39:34","2","206","<classification><nlp><multi-instance-learning>","1",""
"51935","2019-05-14 09:45:32","1","1659","<machine-learning><python><feature-selection><numpy><kaggle>","2",""
"51936","2019-05-14 09:59:06","1","337","<machine-learning><r><predictive-modeling><logistic-regression><model-evaluations>","1",""
"51937","2019-05-14 10:04:10","3","90","<machine-learning><python><deep-learning><opencv>","1",""
"51939","2019-05-14 10:20:29","2","1415","<machine-learning><time-series><lstm><rnn><forecasting>","1",""
"51941","2019-05-14 11:04:52","1","29","<decision-trees><cost-function>","1",""
"51946","2019-05-14 07:00:14","6","758","<keras><tools>","2",""
"51951","2019-05-14 12:18:47","0","452","<dimensionality-reduction><matrix-factorisation>","1",""
"51952","2019-05-14 12:42:43","1","1965","<machine-learning><nlp><spacy>","1",""
"51955","2019-05-14 14:19:08","3","2131","<python><visualization><data-cleaning><similarity><jaccard-coefficient>","1",""
"51956","2019-05-14 14:34:06","2","29","<deep-learning><data-science-model><nlp>","0",""
"51957","2019-05-14 14:42:54","1","66","<neural-network><cnn><rnn>","1",""
"51959","2019-05-14 15:04:33","1","29","<neural-network><image-classification><image-recognition><image>","0",""
"51960","2019-05-14 15:42:14","1","49","<score>","0",""
"51961","2019-05-14 15:51:10","1","169","<deep-learning><cnn><rnn>","0",""
"51965","2019-05-14 17:41:34","3","316","<classification><ensemble-modeling>","1",""
"51970","2019-05-14 20:21:28","3","10344","<python><scikit-learn><clustering><cosine-distance>","1",""
"51972","2019-05-14 21:02:46","3","97","<rnn><forecast>","2",""
"51973","2019-05-14 21:22:08","4","72","<machine-learning><deep-learning>","1",""
"51976","2019-05-14 22:33:20","2","1688","<feature-selection><random-forest>","1",""
"51979","2019-05-15 01:29:43","0","1303","<python><pandas><data-cleaning>","1",""
"51982","2019-05-15 02:50:49","1","635","<machine-learning><naive-bayes-classifier>","1",""
"51983","2019-05-15 03:05:46","2","5476","<machine-learning><scikit-learn><decision-trees>","4",""
"51984","2019-05-15 03:13:57","0","70","<machine-learning><cross-validation>","1",""
"51989","2019-05-15 07:18:22","1","95","<deep-learning>","1",""
"51992","2019-05-15 08:12:08","0","2839","<data><data-cleaning><beginner>","2",""
"51993","2019-05-15 08:20:09","2","40","<machine-learning><reinforcement-learning>","0",""
"51994","2019-05-15 08:26:08","1","33","<data><databases>","0",""
"51995","2019-05-15 08:41:30","1","436","<clustering><orange>","1",""
"51996","2019-05-15 08:46:13","1","48","<machine-learning><neural-network><time-series>","0",""
"51999","2019-05-15 09:16:38","1","754","<feature-scaling><clustering>","1",""
"52000","2019-05-13 11:59:26","4","2114","<nlp><r><text><programming>","3",""
"52004","2019-05-15 11:06:57","1","155","<predictive-modeling><cross-validation><model-evaluations><jupyter>","0",""
"52006","2019-05-15 12:53:46","1","156","<machine-learning>","2",""
"52007","2019-05-15 12:58:50","0","1143","<apache-hadoop><map-reduce>","2",""
"52011","2019-05-15 14:28:20","1","345","<text-mining><orange>","0",""
"52012","2019-05-15 14:32:04","2","417","<neural-network><hyperparameter><explainable-ai>","1",""
"52013","2019-05-15 14:41:17","1","109","<python><visualization><web-scraping>","0",""
"52015","2019-05-15 15:00:40","27","18008","<computer-vision><object-detection>","2",""
"52016","2019-05-15 15:16:57","4","3048","<clustering><pca>","1",""
"52022","2019-05-15 16:27:36","0","26","<interpolation>","0",""
"52023","2019-05-15 16:53:46","7","432","<regression><statistics><supervised-learning><mathematics>","2",""
"52025","2019-05-15 04:44:48","1","82","<machine-learning><classification><python>","1",""
"52026","2019-05-15 17:55:40","1","61","<nlp><word2vec><word-embeddings><gensim>","0",""
"52027","2019-05-15 18:23:39","0","2134","<visualization>","3",""
"52028","2019-05-15 18:29:33","3","6604","<cnn><loss-function>","2",""
"52032","2019-05-15 21:02:07","1","19","<data-cleaning>","0",""
"52036","2019-05-15 23:57:09","2","6457","<python><scikit-learn><random-forest><grid-search><gridsearchcv>","2",""
"52039","2019-05-16 01:49:18","2","1353","<machine-learning><attention-mechanism>","2",""
"52040","2019-05-16 01:50:07","1","83","<feature-selection><feature-extraction><feature-engineering><correlation>","1",""
"52045","2019-05-16 05:57:10","0","56","<clustering>","1",""
"52046","2019-05-16 06:03:30","6","214","<model-evaluations><score>","2",""
"52047","2019-05-16 06:50:58","1","72","<machine-learning><r><xgboost><sampling>","0",""
"52054","2019-05-16 07:54:07","1","434","<machine-learning><bigdata><xgboost><data-science-model>","1",""
"52060","2019-05-16 09:49:53","3","1256","<machine-learning><neural-network><autoencoder>","2",""
"52061","2019-05-16 09:55:12","2","953","<dataset>","2",""
"52063","2019-05-16 10:35:38","1","574","<python><pytorch>","1",""
"52064","2019-05-16 10:57:08","1","156","<machine-learning><python><r><anomaly-detection><outlier>","2",""
"52065","2019-05-16 11:48:39","1","476","<keras><cnn><image-classification><confusion-matrix>","1",""
"52066","2019-05-16 11:58:05","10","11596","<machine-learning><decision-trees>","5",""
"52067","2019-05-16 12:24:46","0","49","<classification><time-series><model-selection>","0",""
"52073","2019-05-16 13:14:07","1","163","<time-series><visualization>","0",""
"52077","2019-05-16 14:11:40","6","322","<keras><reinforcement-learning><implementation>","0",""
"52080","2019-05-16 14:47:42","0","846","<beginner><opencv>","1",""
"52086","2019-05-16 17:07:37","6","120","<deep-learning><cnn><image-classification>","2",""
"52087","2019-05-16 17:24:20","0","642","<python><keras><lstm>","1",""
"52096","2019-05-16 21:29:26","0","321","<clustering><geospatial><dbscan>","1",""
"52097","2019-05-16 21:50:38","3","5452","<xgboost><survival-analysis>","1",""
"52099","2019-05-16 22:43:41","0","39","<autoencoder>","1",""
"52104","2019-05-17 03:16:20","3","93","<machine-learning><classification><regression>","2",""
"52108","2019-05-17 07:20:08","1","196","<python><regression><multiclass-classification><sequence>","1",""
"52109","2019-05-17 08:16:25","1","263","<word2vec><word-embeddings><gbm>","0",""
"52110","2019-05-17 08:33:43","1","45","<reinforcement-learning>","0",""
"52112","2019-05-17 09:29:55","1","481","<bigdata><apache-spark><dataframe><scala>","0",""
"52114","2019-05-17 10:49:54","1","1631","<machine-learning>","3",""
"52115","2019-05-17 11:37:15","0","202","<classification><churn>","1",""
"52116","2019-05-17 11:55:59","1","268","<machine-learning><time-series><recommender-system>","1",""
"52118","2019-05-17 13:02:53","3","960","<pyspark><transformer>","1",""
"52121","2019-05-17 13:45:01","1","93","<game><sports>","0",""
"52124","2019-05-17 14:39:09","0","58","<keras>","1",""
"52125","2019-05-17 14:43:53","3","1715","<machine-learning><model-evaluations>","2",""
"52126","2019-05-17 15:43:54","1","76","<dataset><bigdata><data-cleaning><data-wrangling>","3",""
"52130","2019-05-17 17:17:12","2","2733","<python><scikit-learn><scoring>","1",""
"52134","2019-05-17 20:42:10","3","160","<machine-learning><clustering><k-means>","3","0"
"52137","2019-05-17 21:54:15","0","145","<python><keras><prediction><model-evaluations>","0",""
"52142","2019-05-17 23:11:13","1","192","<deep-learning><overfitting><regularization>","3",""
"52144","2019-05-18 01:08:28","1","8065","<machine-learning><neural-network>","2",""
"52155","2019-05-18 11:03:04","0","127","<machine-learning><deep-learning><cnn>","1",""
"52157","2019-05-18 13:13:32","25","20390","<machine-learning><cost-function>","2",""
"52167","2019-05-18 18:44:32","1","275","<nlp>","1",""
"52168","2019-05-18 18:58:18","1","235","<kaggle>","1",""
"52170","2019-05-18 19:27:20","0","168","<machine-learning><r><rstudio>","2",""
"52173","2019-05-18 20:14:10","2","2347","<python><tensorflow><numpy>","0",""
"52177","2019-05-19 00:30:25","0","26","<nlp>","1",""
"52178","2019-05-19 01:39:56","0","52","<keras><gan><mnist>","1",""
"52179","2019-05-19 01:55:36","1","117","<machine-learning><time-series><statistics>","1",""
"52184","2019-05-19 03:29:16","1","17","<decision-trees><boosting><scoring>","0",""
"52188","2019-05-19 07:03:16","2","2764","<machine-learning><neural-network><tensorflow><regression>","3",""
"52190","2019-05-19 07:07:45","2","7936","<machine-learning><python><pandas><data-science-model><numpy>","1",""
"52197","2019-05-19 11:31:55","2","205","<neural-network><deep-learning>","1",""
"52198","2019-05-19 12:16:19","1","772","<machine-learning><classification><data-mining><decision-trees>","1",""
"52201","2019-05-19 13:49:36","2","1013","<machine-learning><python><classification><feature-selection>","2",""
"52204","2019-05-19 14:37:20","3","3794","<python><categorical-data><encoding>","2",""
"52206","2019-05-19 15:35:19","4","134","<neural-network>","1",""
"52209","2019-05-19 15:56:58","0","178","<neural-network><perceptron>","1",""
"52214","2019-05-19 18:36:38","1","39","<machine-learning><classification>","0",""
"52221","2019-05-19 22:38:41","1","1497","<machine-learning><gaussian><discriminant-analysis>","1",""
"52222","2019-05-20 00:30:54","2","974","<classification><class-imbalance>","2",""
"52228","2019-05-20 02:28:14","0","4922","<powerbi>","1",""
"52232","2019-05-20 04:11:25","1","1184","<machine-learning><dataset>","2",""
"52238","2019-05-20 06:05:46","0","7639","<python><nlp>","3",""
"52242","2019-05-20 08:04:47","6","266","<cnn><svm><kernel>","1",""
"52246","2019-05-20 09:46:42","0","63","<machine-learning><rnn>","0",""
"52248","2019-05-20 10:37:07","2","6073","<neural-network><deep-learning><keras><lstm><rnn>","3",""
"52254","2019-05-20 12:33:39","1","40","<classification><object-detection><softmax>","1",""
"52258","2019-05-20 12:52:56","4","853","<nlp><text-mining><similarity><information-retrieval>","4",""
"52260","2019-05-20 13:01:16","5","2786","<clustering><terminology>","1",""
"52261","2019-05-20 13:03:34","0","1068","<keras><cnn><inceptionresnetv2>","0",""
"52267","2019-05-20 14:09:31","1","116","<machine-learning><tensorflow><gan>","0",""
"52273","2019-05-20 16:08:52","0","50","<machine-learning><classification><dataset><regression>","1",""
"52275","2019-05-20 16:20:48","1","624","<classification><multilabel-classification>","1","0"
"52276","2019-05-20 16:26:36","1","1377","<python><keras><image-classification><multiclass-classification><vgg16>","0",""
"52282","2019-05-20 17:53:24","2","3060","<classification><encoding><data-imputation>","2",""
"52284","2019-05-20 20:12:46","0","116","<machine-learning><terminology>","2",""
"52289","2019-05-20 23:20:04","0","120","<machine-learning><neural-network><clustering>","4",""
"52290","2019-05-20 23:24:31","2","2166","<neural-network><deep-learning><keras>","2",""
"52291","2019-05-21 01:20:57","1","150","<lstm><rnn><text-generation><automatic-summarization><nlg>","0",""
"52293","2019-05-21 02:53:04","0","1431","<deep-learning><keras><cnn><image-preprocessing>","1",""
"52294","2019-05-21 02:56:57","1","187","<deep-learning><image-classification><transfer-learning>","1",""
"52309","2019-05-21 08:31:57","0","218","<machine-learning><neural-network><regression>","1",""
"52311","2019-05-21 09:02:26","0","137","<deep-learning><regression><xgboost>","4",""
"52318","2019-05-21 11:24:52","2","355","<deep-learning><classification><dataset><computer-vision>","2",""
"52319","2019-05-21 12:05:06","0","87","<bigdata><visualization><plotting><data-analysis><matplotlib>","1",""
"52325","2019-05-21 14:01:05","2","160","<random-forest><svm><logistic-regression><model-selection>","2",""
"52329","2019-05-21 15:00:33","0","1255","<python><predictive-modeling><statistics>","1",""
"52330","2019-05-21 15:22:11","1","113","<machine-learning><python><classification><supervised-learning><labels>","0",""
"52336","2019-05-21 19:40:52","0","81","<linear-regression><data-science-model>","3",""
"52343","2019-05-21 20:29:57","2","690","<pandas><bigdata><dataframe>","0",""
"52345","2019-05-21 21:01:03","0","19","<machine-learning><regression><statistics><correlation><descriptive-statistics>","0",""
"52346","2019-05-21 21:09:27","1","105","<text-mining><orange>","0",""
"52347","2019-05-21 21:10:25","0","687","<neural-network><keras><linear-regression>","3",""
"52348","2019-05-21 21:24:38","1","13304","<scikit-learn><gridsearchcv>","1",""
"52351","2019-05-21 21:56:11","4","1724","<visualization>","2",""
"52352","2019-05-21 22:22:19","6","4997","<neural-network><autoencoder><vae>","1",""
"52353","2019-05-21 22:27:38","0","670","<machine-learning><k-means>","1",""
"52359","2019-05-22 01:27:59","1","48","<classification><dataset><similarity>","2",""
"52360","2019-05-22 01:54:06","0","73","<classification><random-forest>","2",""
"52367","2019-05-22 03:25:28","3","1460","<machine-learning><nlp>","2",""
"52372","2019-05-22 04:57:01","1","117","<lstm><rnn>","0",""
"52374","2019-05-22 05:24:13","1","120","<keras><lstm>","0",""
"52376","2019-05-22 06:05:44","0","1288","<object-detection><text><ocr>","1",""
"52377","2019-05-22 06:13:29","1","53","<keras>","1",""
"52383","2019-05-22 09:15:58","0","62","<machine-learning><neural-network><deep-learning>","1",""
"52384","2019-05-22 09:21:33","0","1885","<deep-learning><lstm>","2",""
"52385","2019-05-22 09:40:19","1","17","<classification><binary>","0",""
"52388","2019-05-22 10:17:45","0","63","<keras><gan><hyperparameter><generative-models><parameter>","1",""
"52391","2019-05-22 11:18:32","4","120","<data><visualization><dimensionality-reduction><tsne>","2",""
"52393","2019-05-22 11:59:52","2","154","<time-series><bigdata>","2",""
"52395","2019-05-22 12:13:21","3","717","<python><time-series><forecasting>","2",""
"52396","2019-05-22 12:23:38","0","477","<python><deep-learning><keras><reinforcement-learning><dqn>","0",""
"52398","2019-05-22 12:35:43","2","747","<machine-learning><linear-regression><orange>","1",""
"52400","2019-05-22 13:08:53","0","52","<machine-learning><classification><model-evaluations>","3",""
"52405","2019-05-22 14:43:07","1","66","<cnn><ocr>","1",""
"52407","2019-05-22 15:07:37","0","180","<machine-learning><neural-network><deep-learning><classification>","1",""
"52413","2019-05-22 17:39:26","1","1426","<gradient-descent><pytorch>","1","0"
"52415","2019-05-22 17:56:02","1","647","<machine-learning><python><predictive-modeling><data-science-model><model-selection>","2",""
"52416","2019-05-22 18:15:38","0","89","<classification>","3",""
"52418","2019-05-22 18:27:44","1","29","<classification><logistic-regression><classifier>","0",""
"52419","2019-05-22 18:48:40","0","32","<neural-network><deep-learning><json>","1",""
"52425","2019-05-22 21:36:45","1","9703","<r><linear-regression><machine-learning-model>","1",""
"52426","2019-05-22 22:27:31","1","153","<cnn><normalization><softmax>","1",""
"52427","2019-05-22 23:16:17","1","277","<neural-network><deep-learning><classification><random-forest><machine-learning-model>","1",""
"52431","2019-05-23 01:46:55","4","4689","<keras><lstm>","1",""
"52432","2019-05-23 02:00:35","3","1248","<keras><lstm><accuracy>","4",""
"52433","2019-05-23 02:02:57","1","61","<machine-learning><clustering><anomaly-detection><outlier>","1",""
"52435","2019-05-23 04:17:46","13","3560","<deep-learning><cnn><image-classification><image-preprocessing>","2",""
"52436","2019-05-23 04:31:17","1","77","<cnn>","1",""
"52437","2019-05-23 04:34:07","1","142","<machine-learning><python><pandas><numpy>","0",""
"52440","2019-05-23 07:14:39","0","426","<machine-learning><keras><machine-learning-model>","0",""
"52441","2019-05-23 07:20:37","1","235","<classification><decision-trees><feature-engineering>","1",""
"52442","2019-05-23 07:24:24","0","101","<neural-network><keras><scikit-learn><linear-regression>","1",""
"52445","2019-05-23 07:48:33","23","3647","<image-classification><image-recognition>","8",""
"52446","2019-05-23 07:59:54","1","761","<python>","1",""
"52451","2019-05-23 10:21:29","1","236","<data-mining><dataset>","3",""
"52453","2019-05-23 10:46:24","3","239","<machine-learning><neural-network><keras>","0",""
"52456","2019-05-23 10:53:39","1","77","<machine-learning><deep-learning><algorithms><opencv>","1",""
"52459","2019-05-23 11:34:08","0","3030","<machine-learning><linear-regression><unsupervised-learning><supervised-learning>","3",""
"52460","2019-05-23 11:47:11","0","612","<classification><prediction><multilabel-classification><metric><imbalanced-learn>","1",""
"52464","2019-05-23 12:59:19","0","82","<machine-learning><classification><r><random-forest>","1",""
"52469","2019-05-23 13:18:39","1","372","<nlp><word2vec><text-generation>","1",""
"52475","2019-05-23 14:50:37","1","1526","<python><nlp>","1",""
"52476","2019-05-23 14:57:11","8","14525","<machine-learning><machine-learning-model><data-science-model><ipython>","2",""
"52490","2019-05-23 18:47:46","1","38","<nlp>","1",""
"52493","2019-05-23 19:57:35","2","878","<keras><tensorflow><cnn><lstm>","1",""
"52495","2019-05-23 21:29:12","0","111","<machine-learning><data-mining><encoding>","1",""
"52497","2019-05-23 22:05:53","1","122","<python><feature-extraction><feature-engineering>","1",""
"52501","2019-05-24 00:01:58","7","2564","<distance><k-nn><manhattan>","2",""
"52505","2019-05-24 02:01:59","1","1222","<similarity><jaccard-coefficient>","1",""
"52508","2019-05-24 02:59:13","1","135","<training><bias>","1",""
"52511","2019-05-24 06:46:23","-1","51","<r>","1",""
"52512","2019-05-24 07:03:04","1","211","<machine-learning><data><error-handling>","1",""
"52513","2019-05-24 07:07:12","2","356","<keras>","1",""
"52515","2019-05-24 08:18:25","1","106","<machine-learning><clustering><pca><dimensionality-reduction>","3",""
"52516","2019-05-24 08:38:33","1","363","<python><tensorflow><numpy>","1",""
"52517","2019-05-24 08:40:04","1","29","<neural-network><regression><activation-function>","1",""
"52523","2019-05-24 09:37:31","2","987","<machine-learning><multiclass-classification><confusion-matrix>","1",""
"52529","2019-05-24 11:47:00","2","288","<text-mining><orange>","1",""
"52535","2019-05-24 12:34:48","1","174","<machine-learning><cnn><image-classification><multiclass-classification>","1",""
"52542","2019-05-24 14:10:52","1","115","<linear-regression><gradient-descent>","1",""
"52547","2019-05-24 14:50:44","0","305","<machine-learning><nlp><statistics>","0",""
"52551","2019-05-24 15:07:33","0","29","<time-series><dataset><forecasting>","0",""
"52554","2019-05-24 15:35:08","0","701","<scikit-learn><model-evaluations><performance>","1",""
"52556","2019-05-24 16:42:09","0","19154","<linear-regression>","1",""
"52560","2019-05-24 17:19:49","0","233","<data-cleaning><preprocessing>","2",""
"52563","2019-05-24 17:54:31","4","1462","<python><pandas><visualization><matplotlib><seaborn>","0",""
"52565","2019-05-24 18:51:59","3","842","<python><classification><time-series><dataset>","1",""
"52568","2019-05-24 21:36:23","1","348","<machine-learning><apache-spark><pyspark><clustering>","2",""
"52570","2019-05-24 22:09:22","1","2864","<machine-learning><logistic-regression><correlation>","1",""
"52571","2019-05-24 22:34:15","3","641","<machine-learning><deep-learning><optimization>","1",""
"52576","2019-05-25 04:55:01","3","535","<regression><linear-regression>","1",""
"52579","2019-05-25 05:55:19","1","473","<data-mining><bigdata><parsing>","1",""
"52580","2019-05-25 05:58:33","0","71","<data-mining><dataset><feature-extraction><rnn>","1",""
"52582","2019-05-25 06:17:57","2","86","<machine-learning><deep-learning><regression><predictive-modeling><transfer-learning>","1",""
"52583","2019-05-25 07:09:23","0","219","<machine-learning><dataset><cross-validation>","1",""
"52584","2019-05-25 07:54:20","0","212","<python><anaconda>","2",""
"52593","2019-05-25 11:18:20","0","260","<machine-learning><python><neural-network><keras><mlp>","1",""
"52594","2019-05-25 11:23:11","0","142","<cnn><data-science-model>","1",""
"52601","2019-05-25 13:05:12","1","117","<clustering><optimization><evolutionary-algorithms>","2",""
"52610","2019-05-25 14:39:48","4","164","<python><time-series><lstm>","1",""
"52613","2019-05-25 16:48:30","9","13776","<python><pandas>","2",""
"52615","2019-05-25 17:00:16","1","1521","<machine-learning><regression><linear-regression>","2",""
"52616","2019-05-25 17:34:09","3","83","<time-series><predictive-modeling><forecast>","1",""
"52620","2019-05-25 19:39:24","1","130","<neural-network><reinforcement-learning><gradient-descent><backpropagation><openai-gym>","0",""
"52626","2019-05-26 01:01:50","0","604","<text>","1",""
"52627","2019-05-26 01:09:55","7","12211","<multiclass-classification><class-imbalance><smote>","2",""
"52628","2019-05-26 01:58:15","7","4440","<time-series><data>","6",""
"52629","2019-05-26 04:15:21","3","106","<nlp>","1",""
"52630","2019-05-26 04:38:57","1","2422","<python><data-formats>","1",""
"52632","2019-05-26 06:15:52","27","20909","<machine-learning><cross-validation>","4",""
"52640","2019-05-26 09:24:10","0","245","<python><keras><tensorflow><loss-function>","0",""
"52647","2019-05-26 10:24:56","3","16866","<machine-learning><regression><random-forest><linear-regression>","4",""
"52653","2019-05-26 11:55:36","2","105","<python><matlab>","2",""
"52654","2019-05-26 12:00:34","1","56","<classification><bigdata>","2",""
"52655","2019-05-26 12:26:06","1","31","<data><data-cleaning>","1",""
"52657","2019-05-26 14:14:21","0","254","<competitions><coursera>","1",""
"52658","2019-05-26 14:33:33","0","37","<machine-learning><predictive-modeling><model-selection>","1",""
"52662","2019-05-26 14:43:22","2","491","<keras><lstm><autoencoder>","0",""
"52670","2019-05-26 18:08:35","0","64","<keras><metric><error-handling><colab>","2",""
"52679","2019-05-26 20:44:47","3","89","<linear-regression>","1",""
"52687","2019-05-27 01:37:55","2","556","<machine-learning><scikit-learn><regression>","1",""
"52691","2019-05-27 04:24:21","0","51","<data-mining><dataset><data><prediction><preprocessing>","1",""
"52692","2019-05-27 04:46:15","1","29","<machine-learning>","1",""
"52696","2019-05-27 08:07:43","1","1637","<python><nlp>","0",""
"52697","2019-05-27 08:49:11","2","456","<python><scikit-learn><multilabel-classification>","1",""
"52698","2019-05-27 09:30:48","2","1263","<clustering><unsupervised-learning>","4",""
"52699","2019-05-27 09:38:48","1","587","<convolutional-neural-network>","2",""
"52704","2019-05-27 11:11:10","5","15489","<python><scikit-learn><k-nn>","4",""
"52709","2019-05-27 12:56:40","5","1536","<machine-learning><classification>","1",""
"52712","2019-05-27 13:59:14","0","27","<machine-learning><python><numpy>","0",""
"52714","2019-05-27 14:14:40","0","31","<machine-learning><time-series><lstm><rnn><finance>","1",""
"52716","2019-05-27 14:50:21","1","2272","<neural-network><deep-learning><keras><autoencoder>","1",""
"52717","2019-05-27 15:01:02","1","167","<python><xgboost><gbm>","1",""
"52719","2019-05-27 15:48:21","7","2576","<nlp><word2vec><word-embeddings><transfer-learning><bert>","3",""
"52723","2019-05-27 17:01:51","3","981","<word-embeddings><bert>","2",""
"52724","2019-05-27 13:43:21","3","2688","<machine-learning><python><forecasting><time-series>","1",""
"52725","2019-05-27 18:15:45","2","1226","<python><rstudio><software-recommendation>","3",""
"52727","2019-05-27 18:45:50","2","1159","<scikit-learn><lstm><rnn><normalization><feature-scaling>","1",""
"52729","2019-05-27 20:59:02","1","277","<multiclass-classification>","0",""
"52730","2019-05-27 21:24:22","0","232","<python><nlp><pandas><nltk>","1",""
"52733","2019-05-27 23:52:48","4","335","<classification><random-forest><hyperparameter>","1",""
"52734","2019-05-28 02:20:05","0","32","<machine-learning><k-nn>","1",""
"52741","2019-05-28 03:49:05","4","1540","<deep-learning><lstm>","1",""
"52744","2019-05-28 04:53:34","4","265","<categorical-data><transformer>","3",""
"52757","2019-05-28 10:21:08","0","1143","<python><deep-learning><tensorflow>","1",""
"52758","2019-05-28 10:21:57","1","54","<python><sequential-pattern-mining>","0",""
"52760","2019-05-28 11:11:44","2","62","<machine-learning><feature-selection>","1",""
"52761","2019-05-28 11:14:37","1","1019","<keras><tensorflow><cnn><variance>","1",""
"52763","2019-05-28 11:38:29","0","175","<machine-learning><scikit-learn><hyperparameter><hyperparameter-tuning><gaussian-process>","0",""
"52764","2019-05-28 11:47:58","9","3262","<neural-network><deep-learning><cnn><image-classification>","3",""
"52766","2019-05-28 11:54:03","1","63","<clustering>","1",""
"52767","2019-05-28 12:04:52","7","368","<deep-learning>","1",""
"52770","2019-05-28 15:33:36","1","23","<text>","1",""
"52774","2019-05-28 16:19:43","0","40","<machine-learning><classification><predictive-modeling>","1",""
"52775","2019-05-28 16:27:18","1","643","<classification><multiclass-classification><model-evaluations><class-imbalance><imbalanced-learn>","2",""
"52777","2019-05-28 17:17:44","0","24","<feature-selection><decision-trees><features>","0",""
"52778","2019-05-28 17:59:34","2","213","<machine-learning><feature-selection><feature-engineering><correlation>","2",""
"52780","2019-05-28 18:44:11","0","16","<time-series><forecast>","0",""
"52782","2019-05-28 19:04:25","0","47","<python><r><data-mining><clustering><data>","1",""
"52783","2019-05-28 19:08:47","1","53","<neural-network>","1",""
"52785","2019-05-28 19:38:00","0","35","<features>","0",""
"52787","2019-05-28 19:53:42","1","277","<random-forest><cross-validation><hyperparameter><hyperparameter-tuning>","2",""
"52790","2019-05-28 21:08:50","2","172","<machine-learning><statistics><mathematics>","1",""
"52796","2019-05-28 23:54:12","2","1645","<statistics><esl>","2",""
"52797","2019-05-29 00:06:50","0","7930","<python><pandas><dataframe>","2",""
"52798","2019-05-29 00:29:10","2","695","<machine-learning><regression><orange>","0",""
"52803","2019-05-29 05:11:40","1","94","<neural-network><classification><keras><multiclass-classification>","1",""
"52809","2019-05-29 07:22:50","2","20","<machine-learning>","0",""
"52812","2019-05-29 08:04:01","1","78","<python><regex>","2",""
"52814","2019-05-29 08:24:28","2","964","<nlp><nlg>","1",""
"52816","2019-05-29 08:41:26","0","52","<keras><predictive-modeling><lstm><prediction><loss-function>","0",""
"52818","2019-05-29 09:22:09","0","320","<machine-learning><metric>","1",""
"52827","2019-05-29 10:24:16","1","164","<orange>","1",""
"52831","2019-05-29 11:08:49","2","451","<machine-learning><python><classification><numpy><nlp>","1",""
"52834","2019-05-29 11:32:50","2","42","<machine-learning><scikit-learn><time-series><clustering>","1",""
"52843","2019-05-29 14:27:31","4","424","<python><linear-regression>","1",""
"52845","2019-05-29 14:32:31","0","24","<nlp>","1",""
"52846","2019-05-29 14:37:10","3","127","<neural-network><tensorflow><loss-function>","1",""
"52848","2019-05-29 14:38:33","0","18","<r><predictive-modeling><model-selection>","0",""
"52850","2019-05-29 14:42:12","3","73","<regression><data><survival-analysis>","1",""
"52853","2019-05-29 15:16:11","1","55","<nlp><text-mining><topic-model>","1",""
"52855","2019-05-29 15:43:00","1","50","<machine-learning><python><r><predictive-modeling>","1",""
"52857","2019-05-29 16:19:05","5","7313","<machine-learning><xgboost><boosting>","1",""
"52859","2019-05-29 16:47:33","2","104","<python><data><java><excel>","5",""
"52865","2019-05-29 18:55:30","1","274","<machine-learning><xgboost><scala>","0",""
"52870","2019-05-29 22:00:19","1","62","<lstm><random-forest><rnn><xgboost><regularization>","1",""
"52871","2019-05-29 22:15:24","1","28","<hyperparameter><gridsearchcv>","1",""
"52873","2019-05-29 22:48:04","0","1663","<machine-learning><r><random-forest><machine-learning-model><grid-search>","1","0"
"52877","2019-05-30 01:38:51","3","71","<pandas><forecasting>","1",""
